id,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
6377,1,0,212,27,0,7,0.03,3,0.01,1
6378,1,0,47,7,0,4,0.09,1,0.02,1
6379,1,0,26,4,0,3,0.12,0,0.0,5
6380,0,0,113,17,1,0,0.0,0,0.0,1
6381,1,0,45,7,0,3,0.07,0,0.0,5
6382,1,0,242,34,0,6,0.02,1,0.0,1
6383,1,0,245,38,0,0,0.0,4,0.02,1
6384,0,0,52,9,0,0,0.0,0,0.0,1
6385,1,0,100,9,0,1,0.01,2,0.02,2
6386,1,0,10,2,0,0,0.0,0,0.0,2
6387,0,0,23,3,0,0,0.0,0,0.0,5
6388,0,0,14,2,0,0,0.0,0,0.0,5
6389,0,0,59,10,0,0,0.0,0,0.0,4
6390,0,0,75,10,0,0,0.0,0,0.0,5
6391,1,0,281,41,0,5,0.02,1,0.0,1
6392,1,0,52,8,0,4,0.08,0,0.0,3
6393,1,0,49,6,0,3,0.06,0,0.0,5
6394,1,0,38,7,0,1,0.03,0,0.0,5
6395,0,0,28,3,0,0,0.0,0,0.0,5
6396,1,0,130,17,0,5,0.04,0,0.0,1
6397,1,0,87,12,0,5,0.06,0,0.0,1
6398,1,0,146,19,0,3,0.02,0,0.0,4
6399,0,0,276,41,0,0,0.0,0,0.0,1
6400,1,0,62,10,0,3,0.05,0,0.0,3
6401,0,0,68,11,0,0,0.0,0,0.0,5
6402,0,0,108,14,0,0,0.0,0,0.0,2
6403,0,0,45,7,0,0,0.0,0,0.0,1
6404,0,0,203,29,0,0,0.0,0,0.0,1
6405,1,0,30,4,0,5,0.17,0,0.0,5
6406,0,0,102,15,0,0,0.0,0,0.0,5
6407,1,0,7,1,0,0,0.0,0,0.0,5
6408,0,0,242,39,0,0,0.0,0,0.0,1
6409,0,0,54,8,0,0,0.0,0,0.0,5
6410,1,0,278,24,0,1,0.0,4,0.01,1
6411,1,0,144,19,0,6,0.04,0,0.0,1
6412,1,0,21,3,0,4,0.19,0,0.0,5
6413,0,0,38,6,0,0,0.0,0,0.0,1
6414,1,0,8,1,0,0,0.0,0,0.0,1
6415,1,0,122,16,0,4,0.03,0,0.0,1
6416,1,0,164,26,0,1,0.01,0,0.0,1
6417,1,0,46,6,0,1,0.02,2,0.04,1
6418,1,0,142,18,0,1,0.01,2,0.01,1
6419,0,0,12,2,0,0,0.0,0,0.0,1
6420,0,0,92,13,0,0,0.0,0,0.0,5
6421,0,0,322,48,0,0,0.0,1,0.0,1
6422,1,0,33,4,0,3,0.09,0,0.0,5
6423,1,0,51,7,0,4,0.08,0,0.0,5
6424,1,0,119,18,0,0,0.0,0,0.0,1
6425,1,0,74,11,0,4,0.05,0,0.0,5
6426,1,0,110,14,0,2,0.02,0,0.0,1
6427,1,0,61,9,0,4,0.07,0,0.0,4
6428,1,0,35,5,0,2,0.06,0,0.0,5
6429,1,0,51,11,0,2,0.04,2,0.04,5
6430,1,0,32,5,0,2,0.06,0,0.0,1
6431,1,0,35,5,0,1,0.03,3,0.09,3
6432,0,0,139,21,0,0,0.0,0,0.0,5
6433,0,0,232,27,0,0,0.0,0,0.0,1
6434,0,0,109,14,0,0,0.0,0,0.0,5
6435,1,0,63,9,0,6,0.1,0,0.0,5
6436,0,0,67,8,0,0,0.0,0,0.0,5
6437,0,0,12,2,0,0,0.0,0,0.0,1
6438,0,0,59,9,0,0,0.0,0,0.0,4
6439,0,0,636,91,1,0,0.0,0,0.0,1
6440,0,0,45,6,0,0,0.0,0,0.0,1
6441,1,0,34,4,0,3,0.09,0,0.0,3
6442,1,0,42,7,0,3,0.07,0,0.0,5
6443,0,0,126,19,0,0,0.0,1,0.01,5
6444,0,0,151,21,0,0,0.0,0,0.0,1
6445,1,0,191,27,0,5,0.03,0,0.0,1
6446,1,0,66,11,0,5,0.08,1,0.02,1
6447,0,0,97,14,0,0,0.0,2,0.02,5
6448,0,0,209,31,0,0,0.0,0,0.0,1
6449,0,0,32,5,0,0,0.0,0,0.0,5
6450,1,0,10,2,0,0,0.0,0,0.0,1
6451,0,0,56,10,0,0,0.0,0,0.0,1
6452,0,0,68,10,0,0,0.0,1,0.01,5
6453,1,0,16,3,0,3,0.19,0,0.0,1
6454,1,0,242,37,0,7,0.03,4,0.02,1
6455,1,0,54,7,0,6,0.11,0,0.0,5
6456,0,0,258,41,0,0,0.0,0,0.0,5
6457,0,0,43,6,0,0,0.0,0,0.0,5
6458,1,0,22,4,0,1,0.05,0,0.0,1
6459,0,0,13,3,0,0,0.0,0,0.0,1
6460,0,0,189,29,0,0,0.0,0,0.0,1
6461,0,0,39,5,0,0,0.0,0,0.0,5
6462,1,0,20,2,0,2,0.1,0,0.0,5
6463,1,0,26,4,0,1,0.04,0,0.0,1
6464,0,0,83,13,0,0,0.0,0,0.0,1
6465,0,0,50,8,0,2,0.04,1,0.02,5
6466,0,0,12,2,0,0,0.0,0,0.0,5
6467,0,0,6,1,0,0,0.0,0,0.0,3
6468,0,0,3,1,0,0,0.0,0,0.0,1
6469,0,0,129,17,0,0,0.0,0,0.0,5
6470,1,0,50,7,0,4,0.08,0,0.0,5
6471,1,0,60,9,0,6,0.1,0,0.0,5
6472,1,0,124,18,0,4,0.03,0,0.0,5
6473,1,0,61,11,0,2,0.03,0,0.0,5
6474,1,0,50,7,0,4,0.08,0,0.0,5
6475,0,0,513,81,0,0,0.0,3,0.01,1
6476,0,0,17,2,0,0,0.0,0,0.0,1
6477,1,0,27,4,0,1,0.04,0,0.0,2
6478,1,0,22,3,0,1,0.05,0,0.0,1
6479,1,0,40,5,0,1,0.02,0,0.0,5
6480,1,0,129,18,0,4,0.03,0,0.0,5
6481,1,0,91,12,0,4,0.04,0,0.0,1
6482,1,0,18,3,0,0,0.0,0,0.0,3
6483,1,0,22,4,0,2,0.09,0,0.0,5
6484,0,0,28,3,0,0,0.0,0,0.0,5
6485,0,0,78,11,0,0,0.0,2,0.03,1
6486,1,0,64,8,0,3,0.05,0,0.0,5
6487,1,0,147,23,0,4,0.03,4,0.03,5
6488,1,0,42,8,0,3,0.07,0,0.0,5
6489,0,0,87,10,0,0,0.0,0,0.0,5
6490,0,0,233,35,0,0,0.0,0,0.0,5
6491,0,0,316,55,3,0,0.0,0,0.0,3
6492,1,0,50,8,0,4,0.08,0,0.0,5
6493,1,0,37,6,0,2,0.05,1,0.03,5
6494,0,0,35,5,0,0,0.0,0,0.0,1
6495,0,0,215,34,3,0,0.0,2,0.01,5
6496,1,0,23,3,0,0,0.0,0,0.0,1
6497,0,0,160,26,0,0,0.0,1,0.01,5
6498,0,0,35,4,0,0,0.0,0,0.0,5
6499,1,0,194,27,0,6,0.03,0,0.0,1
6500,1,0,49,7,0,4,0.08,0,0.0,1
6501,1,0,72,11,0,3,0.04,0,0.0,5
6502,0,0,173,26,0,0,0.0,0,0.0,5
6503,1,0,33,5,0,2,0.06,0,0.0,5
6504,0,0,29,5,0,0,0.0,0,0.0,1
6505,0,0,174,29,0,0,0.0,2,0.01,1
6506,1,0,102,13,0,4,0.04,0,0.0,5
6507,0,0,55,9,0,0,0.0,2,0.04,1
6508,1,0,21,4,0,1,0.05,0,0.0,1
6509,1,0,43,6,0,1,0.02,0,0.0,5
6510,1,0,205,28,0,3,0.01,0,0.0,4
6511,1,0,16,2,0,2,0.12,0,0.0,5
6512,0,0,36,6,0,0,0.0,0,0.0,3
6513,0,0,27,3,0,0,0.0,0,0.0,5
6514,0,0,109,17,0,0,0.0,0,0.0,4
6515,1,0,50,7,0,3,0.06,0,0.0,5
6516,0,0,45,5,0,0,0.0,0,0.0,1
6517,1,0,7,1,0,0,0.0,0,0.0,5
6518,0,0,377,58,0,0,0.0,0,0.0,4
6519,0,0,57,7,0,0,0.0,0,0.0,4
6520,1,0,244,33,0,8,0.03,0,0.0,5
6521,0,0,68,9,0,0,0.0,0,0.0,5
6522,1,0,338,48,0,9,0.03,0,0.0,5
6523,0,0,298,49,0,0,0.0,0,0.0,1
6524,1,0,49,8,0,1,0.02,0,0.0,3
6525,0,0,117,16,0,0,0.0,0,0.0,5
6526,1,0,23,3,0,2,0.09,0,0.0,1
6527,1,0,100,15,0,4,0.04,0,0.0,1
6528,1,0,277,36,0,8,0.03,0,0.0,4
6529,1,0,57,9,0,2,0.04,0,0.0,1
6530,0,0,1264,200,0,0,0.0,3,0.0,1
6531,0,0,27,3,0,0,0.0,0,0.0,5
6532,1,0,29,4,0,5,0.17,0,0.0,5
6533,0,0,24,3,0,0,0.0,0,0.0,5
6534,0,0,92,15,0,0,0.0,0,0.0,2
6535,0,0,74,11,0,0,0.0,0,0.0,5
6536,0,0,437,73,0,0,0.0,0,0.0,4
6537,0,0,54,9,0,0,0.0,0,0.0,1
6538,1,0,43,6,0,4,0.09,0,0.0,5
6539,0,0,44,6,0,0,0.0,0,0.0,5
6540,1,0,33,5,0,2,0.06,0,0.0,5
6541,0,0,37,5,0,0,0.0,0,0.0,1
6542,1,0,29,3,0,2,0.07,0,0.0,5
6543,1,0,550,78,1,8,0.01,5,0.01,3
6544,0,0,25,4,0,0,0.0,0,0.0,3
6545,1,0,19,3,0,1,0.05,0,0.0,5
6546,0,0,84,14,0,0,0.0,0,0.0,1
6547,0,0,43,6,0,0,0.0,0,0.0,4
6548,1,0,65,9,0,1,0.02,0,0.0,5
6549,0,0,73,10,0,0,0.0,0,0.0,1
6550,0,0,171,30,0,0,0.0,0,0.0,1
6551,1,0,29,5,0,3,0.1,0,0.0,1
6552,0,0,46,6,0,0,0.0,0,0.0,1
6553,1,0,58,9,0,1,0.02,0,0.0,1
6554,0,0,119,17,0,0,0.0,0,0.0,5
6555,1,0,71,7,0,1,0.01,2,0.03,3
6556,1,0,212,27,0,7,0.03,3,0.01,1
6557,0,0,38,5,0,0,0.0,0,0.0,4
6558,0,0,56,8,0,0,0.0,0,0.0,5
6559,1,0,61,9,0,4,0.07,0,0.0,5
6560,0,0,98,16,0,0,0.0,0,0.0,4
6561,0,0,327,49,0,0,0.0,0,0.0,5
6562,0,0,15,2,0,0,0.0,0,0.0,5
6563,0,0,76,11,2,0,0.0,0,0.0,5
6564,1,0,78,12,0,4,0.05,0,0.0,5
6565,1,0,31,5,0,1,0.03,0,0.0,5
6566,0,0,258,41,0,0,0.0,0,0.0,5
6567,0,0,741,120,0,0,0.0,1,0.0,1
6568,0,0,10,3,0,0,0.0,1,0.1,1
6569,1,0,51,7,0,0,0.0,0,0.0,1
6570,0,0,179,24,0,0,0.0,0,0.0,1
6571,0,0,81,14,0,0,0.0,0,0.0,5
6572,1,0,130,17,0,2,0.02,0,0.0,1
6573,1,0,44,5,0,2,0.05,0,0.0,5
6574,0,0,298,47,0,0,0.0,0,0.0,1
6575,0,0,34,6,0,0,0.0,0,0.0,1
6576,1,0,232,38,0,6,0.03,7,0.03,1
6577,0,0,466,68,0,0,0.0,4,0.01,4
6578,1,0,18,2,0,0,0.0,0,0.0,5
6579,1,0,83,11,0,4,0.05,0,0.0,5
6580,1,0,73,10,0,5,0.07,0,0.0,1
6581,0,0,259,39,0,0,0.0,0,0.0,2
6582,0,0,131,20,0,0,0.0,0,0.0,3
6583,0,0,107,18,0,0,0.0,2,0.02,5
6584,1,0,56,7,0,1,0.02,0,0.0,3
6585,0,0,20,3,0,0,0.0,0,0.0,5
6586,0,0,56,8,0,0,0.0,0,0.0,1
6587,1,0,221,35,0,4,0.02,4,0.02,1
6588,1,0,19,3,0,1,0.05,0,0.0,5
6589,1,0,73,11,0,4,0.05,0,0.0,5
6590,1,0,28,4,0,1,0.04,0,0.0,5
6591,1,0,550,78,1,8,0.01,5,0.01,3
6592,0,0,63,9,0,0,0.0,0,0.0,1
6593,1,0,164,27,1,0,0.0,0,0.0,3
6594,1,0,135,19,0,4,0.03,0,0.0,1
6595,0,0,375,57,0,0,0.0,1,0.0,5
6596,0,0,122,16,0,0,0.0,0,0.0,1
6597,1,0,24,3,0,0,0.0,0,0.0,1
6598,1,0,165,22,0,6,0.04,3,0.02,5
6599,0,0,264,37,0,0,0.0,0,0.0,3
6600,1,0,79,12,0,7,0.09,0,0.0,5
6601,0,0,79,13,0,0,0.0,0,0.0,1
6602,1,0,62,9,0,2,0.03,0,0.0,1
6603,1,0,123,20,0,5,0.04,3,0.02,3
6604,1,0,27,4,0,4,0.15,0,0.0,2
6605,0,0,92,15,0,0,0.0,2,0.02,5
6606,0,0,68,9,0,0,0.0,0,0.0,5
6607,0,0,178,27,0,0,0.0,0,0.0,1
6608,1,0,196,27,0,5,0.03,0,0.0,1
6609,0,0,220,38,0,0,0.0,0,0.0,2
6610,1,0,23,3,0,2,0.09,0,0.0,5
6611,1,0,78,11,0,5,0.06,0,0.0,3
6612,0,0,51,6,0,0,0.0,0,0.0,5
6613,1,0,20,3,0,0,0.0,0,0.0,5
6614,1,0,124,18,0,5,0.04,0,0.0,3
6615,1,0,39,6,0,3,0.08,1,0.03,5
6616,1,0,47,6,0,3,0.06,0,0.0,5
6617,1,0,113,17,0,5,0.04,0,0.0,1
6618,0,0,475,75,0,0,0.0,4,0.01,3
6619,1,0,83,12,0,5,0.06,0,0.0,5
6620,1,0,16,3,0,1,0.06,0,0.0,1
6621,1,0,43,6,0,1,0.02,0,0.0,5
6622,1,0,90,13,0,5,0.06,1,0.01,5
6623,0,0,359,56,0,0,0.0,0,0.0,1
6624,0,0,140,22,0,0,0.0,2,0.01,1
6625,1,0,33,5,0,3,0.09,0,0.0,5
6626,0,0,52,8,0,0,0.0,0,0.0,5
6627,0,0,132,22,0,0,0.0,1,0.01,4
6628,0,0,64,9,0,0,0.0,0,0.0,1
6629,0,0,56,8,0,0,0.0,0,0.0,1
6630,0,0,177,24,0,0,0.0,0,0.0,1
6631,0,0,49,5,0,0,0.0,0,0.0,1
6632,0,0,396,60,0,0,0.0,0,0.0,3
6633,0,0,14,2,0,0,0.0,0,0.0,5
6634,1,0,64,9,0,4,0.06,0,0.0,5
6635,0,0,142,17,0,0,0.0,0,0.0,3
6636,0,0,111,16,0,0,0.0,0,0.0,1
6637,1,0,19,3,0,0,0.0,0,0.0,5
6638,0,0,234,33,0,0,0.0,0,0.0,1
6639,0,0,396,61,0,0,0.0,4,0.01,4
6640,1,0,35,5,0,2,0.06,0,0.0,4
6641,0,0,240,35,0,0,0.0,0,0.0,5
6642,0,0,138,18,0,0,0.0,0,0.0,5
6643,0,0,244,34,0,0,0.0,3,0.01,1
6644,1,0,123,18,0,6,0.05,0,0.0,5
6645,0,0,32,4,0,0,0.0,0,0.0,5
6646,1,0,16,2,0,0,0.0,0,0.0,4
6647,0,0,62,9,0,0,0.0,0,0.0,5
6648,1,0,197,26,0,0,0.0,0,0.0,1
6649,1,0,52,8,0,3,0.06,0,0.0,1
6650,1,0,89,14,0,5,0.06,2,0.02,1
6651,1,0,22,4,0,3,0.14,0,0.0,5
6652,1,0,53,7,0,3,0.06,0,0.0,1
6653,1,0,25,3,0,0,0.0,0,0.0,5
6654,1,0,17,3,0,0,0.0,0,0.0,1
6655,1,0,473,65,0,8,0.02,1,0.0,2
6656,1,0,110,17,0,5,0.05,0,0.0,1
6657,1,0,17,3,0,0,0.0,0,0.0,1
6658,0,0,44,6,0,0,0.0,0,0.0,3
6659,1,0,53,7,1,1,0.02,0,0.0,1
6660,0,0,35,5,0,0,0.0,0,0.0,5
6661,1,0,88,17,0,0,0.0,5,0.06,1
6662,0,0,12,2,0,0,0.0,0,0.0,3
6663,0,0,48,7,0,0,0.0,0,0.0,5
6664,1,0,11,2,0,1,0.09,0,0.0,5
6665,1,0,36,6,0,2,0.06,0,0.0,2
6666,1,0,43,6,0,3,0.07,0,0.0,5
6667,1,0,16,2,0,0,0.0,0,0.0,5
6668,0,0,13,2,0,0,0.0,0,0.0,5
6669,0,0,9,1,0,0,0.0,0,0.0,1
6670,1,0,71,7,0,1,0.01,2,0.03,3
6671,1,0,44,7,0,4,0.09,0,0.0,5
6672,0,0,93,15,0,0,0.0,0,0.0,1
6673,0,0,199,28,0,0,0.0,0,0.0,3
6674,1,0,72,11,0,3,0.04,0,0.0,5
6675,1,0,73,10,0,5,0.07,0,0.0,5
6676,1,0,50,8,0,4,0.08,0,0.0,1
6677,1,0,84,12,0,4,0.05,0,0.0,5
6678,1,0,153,22,0,9,0.06,2,0.01,5
6679,0,0,87,12,0,0,0.0,0,0.0,1
6680,0,0,188,22,0,0,0.0,0,0.0,4
6681,1,0,77,11,0,4,0.05,0,0.0,3
6682,0,0,119,18,0,0,0.0,4,0.03,5
6683,0,0,90,12,0,0,0.0,0,0.0,5
6684,1,0,109,13,0,4,0.04,0,0.0,4
6685,1,0,34,4,0,1,0.03,0,0.0,5
6686,0,0,34,5,0,0,0.0,0,0.0,1
6687,0,0,37,5,0,0,0.0,0,0.0,1
6688,1,0,33,5,0,1,0.03,0,0.0,5
6689,0,0,58,10,0,0,0.0,0,0.0,4
6690,1,0,25,4,0,4,0.16,0,0.0,5
6691,1,0,20,3,0,1,0.05,0,0.0,3
6692,0,0,45,5,0,0,0.0,0,0.0,5
6693,0,0,128,22,0,0,0.0,0,0.0,3
6694,1,0,41,6,0,1,0.02,0,0.0,1
6695,0,0,146,21,0,0,0.0,0,0.0,1
6696,0,0,8,1,0,0,0.0,0,0.0,5
6697,0,0,56,10,0,0,0.0,0,0.0,4
6698,0,0,81,14,1,0,0.0,0,0.0,3
6699,1,0,77,12,0,2,0.03,0,0.0,5
6700,1,0,13,2,0,2,0.15,0,0.0,5
6701,1,0,92,15,0,5,0.05,1,0.01,5
6702,1,0,205,30,0,6,0.03,3,0.01,5
6703,1,0,126,18,0,4,0.03,0,0.0,5
6704,1,0,32,4,0,0,0.0,0,0.0,1
6705,1,0,35,6,0,4,0.11,1,0.03,5
6706,1,0,267,33,0,6,0.02,0,0.0,1
6707,0,0,14,2,0,0,0.0,0,0.0,5
6708,0,0,102,15,0,0,0.0,0,0.0,1
6709,0,0,118,14,0,0,0.0,0,0.0,3
6710,0,0,73,13,0,0,0.0,0,0.0,4
6711,1,0,43,7,0,3,0.07,0,0.0,5
6712,1,0,13,1,0,0,0.0,0,0.0,1
6713,1,0,83,12,0,4,0.05,0,0.0,5
6714,1,0,101,10,0,0,0.0,0,0.0,1
6715,1,0,284,41,0,9,0.03,0,0.0,1
6716,1,0,32,5,0,3,0.09,0,0.0,5
6717,1,0,88,17,0,0,0.0,5,0.06,1
6718,1,0,203,28,0,5,0.02,0,0.0,3
6719,0,0,121,21,0,0,0.0,2,0.02,1
6720,1,0,111,16,0,6,0.05,0,0.0,5
6721,1,0,101,17,0,3,0.03,0,0.0,1
6722,1,0,82,11,0,5,0.06,0,0.0,5
6723,1,0,108,17,0,6,0.06,0,0.0,1
6724,0,0,85,14,0,0,0.0,0,0.0,1
6725,0,0,63,8,0,0,0.0,0,0.0,5
6726,1,0,74,11,0,4,0.05,0,0.0,5
6727,1,0,89,13,0,4,0.04,0,0.0,5
6728,0,0,110,15,0,0,0.0,0,0.0,5
6729,1,0,54,7,0,6,0.11,0,0.0,5
6730,0,0,17,3,1,0,0.0,0,0.0,1
6731,1,0,22,3,0,2,0.09,0,0.0,5
6732,0,0,10,1,0,0,0.0,0,0.0,1
6733,0,0,355,53,0,0,0.0,0,0.0,1
6734,0,0,385,64,0,0,0.0,3,0.01,1
6735,0,0,57,7,0,0,0.0,0,0.0,4
6736,0,0,34,5,0,0,0.0,0,0.0,4
6737,1,0,94,12,0,3,0.03,0,0.0,2
6738,1,0,48,6,0,2,0.04,0,0.0,5
6739,1,0,49,7,0,3,0.06,1,0.02,5
6740,0,0,154,27,0,0,0.0,1,0.01,1
6741,1,0,156,20,0,10,0.06,0,0.0,5
6742,0,0,314,44,2,0,0.0,0,0.0,3
6743,1,0,42,6,0,3,0.07,0,0.0,5
6744,0,0,80,9,0,0,0.0,0,0.0,1
6745,0,0,248,34,0,0,0.0,0,0.0,4
6746,0,0,196,30,0,0,0.0,0,0.0,5
6747,0,0,19,2,0,0,0.0,0,0.0,1
6748,0,0,19,3,0,0,0.0,0,0.0,3
6749,0,0,142,21,0,0,0.0,0,0.0,2
6750,1,0,242,36,0,0,0.0,3,0.01,1
6751,1,0,35,5,0,3,0.09,0,0.0,4
6752,0,0,95,15,0,0,0.0,0,0.0,5
6753,1,0,170,25,0,3,0.02,0,0.0,1
6754,0,0,24,4,0,0,0.0,0,0.0,4
6755,0,0,92,13,0,0,0.0,0,0.0,1
6756,0,0,218,29,0,0,0.0,0,0.0,1
6757,1,0,40,4,0,3,0.08,0,0.0,3
6758,1,0,33,5,0,1,0.03,0,0.0,5
6759,1,0,53,7,0,3,0.06,0,0.0,1
6760,0,0,183,27,0,0,0.0,0,0.0,4
6761,0,0,85,18,0,0,0.0,0,0.0,1
6762,1,0,41,5,0,4,0.1,0,0.0,2
6763,1,0,29,4,0,2,0.07,0,0.0,5
6764,0,0,43,7,0,0,0.0,1,0.02,5
6765,1,0,59,8,0,3,0.05,0,0.0,3
6766,0,0,207,30,0,0,0.0,0,0.0,1
6767,0,0,41,6,0,0,0.0,0,0.0,1
6768,0,0,60,9,0,0,0.0,0,0.0,5
6769,1,0,33,4,0,1,0.03,2,0.06,1
6770,1,0,72,12,0,3,0.04,5,0.07,1
6771,0,0,111,17,0,0,0.0,0,0.0,2
6772,0,0,43,5,0,0,0.0,0,0.0,5
6773,0,0,29,4,0,0,0.0,0,0.0,1
6774,1,0,186,26,0,5,0.03,0,0.0,1
6775,0,0,61,8,0,0,0.0,0,0.0,5
6776,0,0,424,64,0,0,0.0,0,0.0,1
6777,0,0,175,27,0,0,0.0,5,0.03,4
6778,1,0,39,5,0,2,0.05,0,0.0,5
6779,0,0,8,1,0,0,0.0,0,0.0,3
6780,1,0,22,4,0,0,0.0,0,0.0,5
6781,1,0,39,6,0,0,0.0,0,0.0,5
6782,1,0,151,24,0,5,0.03,0,0.0,1
6783,0,0,25,4,0,0,0.0,0,0.0,2
6784,0,0,22,4,0,0,0.0,1,0.05,4
6785,0,0,297,45,0,0,0.0,4,0.01,5
6786,1,0,43,7,0,2,0.05,0,0.0,5
6787,1,0,104,15,0,4,0.04,0,0.0,5
6788,1,0,61,9,0,1,0.02,0,0.0,1
6789,1,0,56,8,0,3,0.05,0,0.0,1
6790,1,0,42,5,0,1,0.02,0,0.0,1
6791,0,0,9,1,0,0,0.0,0,0.0,1
6792,1,0,108,15,0,6,0.06,0,0.0,5
6793,0,0,105,15,0,0,0.0,0,0.0,5
6794,0,0,35,5,0,0,0.0,0,0.0,5
6795,1,0,50,8,0,2,0.04,0,0.0,5
6796,0,0,243,41,0,0,0.0,2,0.01,5
6797,0,0,623,100,0,0,0.0,3,0.0,1
6798,1,0,38,6,0,1,0.03,0,0.0,1
6799,0,0,196,30,0,0,0.0,0,0.0,5
6800,0,0,19,2,0,0,0.0,0,0.0,1
6801,0,0,207,32,0,0,0.0,0,0.0,1
6802,1,0,18,3,0,1,0.06,0,0.0,5
6803,1,0,46,7,0,2,0.04,3,0.07,4
6804,0,0,490,73,0,0,0.0,0,0.0,1
6805,1,0,98,13,0,3,0.03,0,0.0,1
6806,0,0,180,24,0,0,0.0,0,0.0,1
6807,0,0,47,7,0,0,0.0,0,0.0,1
6808,0,0,156,20,0,0,0.0,0,0.0,5
6809,0,0,24,3,0,0,0.0,0,0.0,4
6810,1,0,100,14,0,5,0.05,0,0.0,3
6811,0,0,424,64,0,0,0.0,0,0.0,1
6812,1,0,142,17,0,6,0.04,0,0.0,5
6813,0,0,1264,200,0,0,0.0,3,0.0,1
6814,1,0,122,19,0,7,0.06,0,0.0,1
6815,1,0,131,19,0,7,0.05,0,0.0,5
6816,0,0,47,6,0,0,0.0,0,0.0,5
6817,0,0,125,16,1,0,0.0,0,0.0,5
6818,1,0,25,3,0,0,0.0,0,0.0,2
6819,0,0,155,22,0,0,0.0,0,0.0,1
6820,1,0,400,57,0,1,0.0,1,0.0,1
6821,0,0,81,11,0,0,0.0,0,0.0,1
6822,1,0,42,7,0,3,0.07,0,0.0,5
6823,1,0,69,9,0,7,0.1,0,0.0,5
6824,0,0,43,8,0,0,0.0,0,0.0,4
6825,0,0,32,5,0,0,0.0,1,0.03,5
6826,1,0,221,35,0,4,0.02,4,0.02,1
6827,1,0,17,3,0,1,0.06,0,0.0,1
6828,1,0,57,9,0,3,0.05,0,0.0,5
6829,1,0,31,3,0,1,0.03,0,0.0,5
6830,1,0,28,4,0,1,0.04,0,0.0,5
6831,1,0,30,4,0,0,0.0,0,0.0,5
6832,0,0,9,1,0,0,0.0,0,0.0,1
6833,1,0,43,7,0,4,0.09,0,0.0,4
6834,1,0,33,5,0,0,0.0,0,0.0,1
6835,0,0,54,9,0,0,0.0,0,0.0,1
6836,0,0,93,13,0,0,0.0,0,0.0,5
6837,1,0,16,2,0,1,0.06,0,0.0,3
6838,1,0,93,13,0,4,0.04,0,0.0,5
6839,0,0,62,8,0,0,0.0,0,0.0,5
6840,0,0,253,37,0,0,0.0,1,0.0,1
6841,0,0,256,39,0,0,0.0,0,0.0,1
6842,1,0,196,27,0,5,0.03,0,0.0,1
6843,0,0,137,21,2,0,0.0,0,0.0,1
6844,0,0,33,5,0,0,0.0,0,0.0,2
6845,0,0,66,9,0,0,0.0,0,0.0,4
6846,1,0,112,15,0,0,0.0,0,0.0,1
6847,1,0,86,11,0,4,0.05,0,0.0,5
6848,0,0,69,12,0,0,0.0,0,0.0,1
6849,0,0,108,16,0,0,0.0,0,0.0,5
6850,1,0,141,19,0,7,0.05,0,0.0,5
6851,1,0,88,12,0,5,0.06,0,0.0,5
6852,0,0,268,37,1,0,0.0,0,0.0,4
6853,0,0,92,13,0,0,0.0,0,0.0,1
6854,1,0,54,5,0,1,0.02,2,0.04,2
6855,1,0,62,9,0,4,0.06,0,0.0,5
6856,1,0,41,7,0,2,0.05,0,0.0,4
6857,1,0,9,1,0,0,0.0,0,0.0,1
6858,0,0,350,52,1,0,0.0,2,0.01,1
6859,1,0,63,10,0,5,0.08,0,0.0,2
6860,0,0,19,3,0,0,0.0,0,0.0,5
6861,1,0,26,4,0,2,0.08,0,0.0,1
6862,0,0,125,20,0,0,0.0,0,0.0,1
6863,1,0,7,1,0,0,0.0,0,0.0,3
6864,1,0,18,2,0,1,0.06,0,0.0,5
6865,0,0,40,6,0,0,0.0,0,0.0,1
6866,0,0,228,40,0,0,0.0,0,0.0,1
6867,0,0,256,31,0,0,0.0,0,0.0,1
6868,0,0,57,9,0,0,0.0,0,0.0,1
6869,0,0,19,2,0,0,0.0,0,0.0,5
6870,0,0,85,11,0,0,0.0,0,0.0,5
6871,0,0,46,9,0,0,0.0,0,0.0,1
6872,1,0,112,17,0,7,0.06,0,0.0,5
6873,0,0,62,10,0,0,0.0,1,0.02,5
6874,0,0,117,20,0,0,0.0,0,0.0,5
6875,1,0,87,10,0,3,0.03,0,0.0,2
6876,1,0,23,3,0,0,0.0,0,0.0,2
6877,1,0,11,2,0,2,0.18,0,0.0,5
6878,0,0,621,90,0,0,0.0,0,0.0,1
6879,1,0,89,13,0,4,0.04,0,0.0,5
6880,1,0,84,11,0,4,0.05,0,0.0,5
6881,0,0,35,4,0,0,0.0,0,0.0,5
6882,1,0,10,2,0,1,0.1,0,0.0,5
6883,0,0,44,6,0,0,0.0,0,0.0,1
6884,1,0,36,5,0,3,0.08,0,0.0,5
6885,0,0,29,4,0,0,0.0,0,0.0,5
6886,1,0,244,31,0,8,0.03,0,0.0,1
6887,0,0,124,19,0,0,0.0,0,0.0,1
6888,0,0,53,6,0,0,0.0,0,0.0,5
6889,1,0,67,11,0,4,0.06,0,0.0,5
6890,1,0,95,12,0,1,0.01,0,0.0,2
6891,1,0,106,14,0,3,0.03,0,0.0,1
6892,0,0,97,11,0,0,0.0,0,0.0,5
6893,1,0,31,3,0,0,0.0,0,0.0,5
